"species","site","awcA","phTotal","sandA","shcA","solumDepth","bio5","bio6","bio15","bio18","bio19","Lat","Long"
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",940,19.2525,484.012512,71.974998,146.577499,1128.512451,34.7657135,6.0171428,63.57143,0,182.485717,-30.47868689,116.4592115
"spp202",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp202",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp202",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp202",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp202",882,22.392499,494.122497,76.690002,357.722503,1183.902465,35.5057128,7.4485717,75.371429,0,228.65715,-29.46599494,115.5677323
"spp202",940,19.2525,484.012512,71.974998,146.577499,1128.512451,34.7657135,6.0171428,63.57143,0,182.485717,-30.47868689,116.4592115
"spp202",882,22.392499,494.122497,76.690002,357.722503,1183.902465,35.5057128,7.4485717,75.371429,0,228.65715,-29.46599494,115.5677323
"spp202",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp202",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp202",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp202",911,20.61,421.119995,73.262496,258.777496,1150.939941,35.1588226,6.7823532,70.029411,0,210.117645,-29.97282779,116.0115308
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",911,20.61,421.119995,73.262496,258.777496,1150.939941,35.1588226,6.7823532,70.029411,0,210.117645,-29.97282779,116.0115308
"spp202",911,20.61,421.119995,73.262496,258.777496,1150.939941,35.1588226,6.7823532,70.029411,0,210.117645,-29.97282779,116.0115308
"spp202",911,20.61,421.119995,73.262496,258.777496,1150.939941,35.1588226,6.7823532,70.029411,0,210.117645,-29.97282779,116.0115308
"spp202",882,22.392499,494.122497,76.690002,357.722503,1183.902465,35.5057128,7.4485717,75.371429,0,228.65715,-29.46599494,115.5677323
"spp202",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp202",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp202",911,20.61,421.119995,73.262496,258.777496,1150.939941,35.1588226,6.7823532,70.029411,0,210.117645,-29.97282779,116.0115308
"spp202",1062,25.899999,862.359985,74.595001,208.759994,1007.352478,31.2085723,4.5428569,73.428573,0,326.285705,-32.77994295,116.647613
"spp202",1044,21.02,636.030029,76.514999,193.255004,957.830017,32.2648651,4.9297298,64.648651,0,202.48648,-32.38625667,117.2388193
"spp202",1066,14.472499,546.179992,71.324996,178.865005,875.172485,31.4382354,5.0588233,40.382354,0,132.647064,-32.99424536,118.7572941
"spp202",1066,14.472499,546.179992,71.324996,178.865005,875.172485,31.4382354,5.0588233,40.382354,0,132.647064,-32.99424536,118.7572941
"spp202",1066,14.472499,546.179992,71.324996,178.865005,875.172485,31.4382354,5.0588233,40.382354,0,132.647064,-32.99424536,118.7572941
"spp202",1067,15.42,556.67749,73.9375,203.470001,870.794982,30.9111114,5.1416667,34.583332,0,131.055557,-33.04337913,119.2859147
"spp202",1066,14.472499,546.179992,71.324996,178.865005,875.172485,31.4382354,5.0588233,40.382354,0,132.647064,-32.99424536,118.7572941
"spp202",1067,15.42,556.67749,73.9375,203.470001,870.794982,30.9111114,5.1416667,34.583332,0,131.055557,-33.04337913,119.2859147
"spp202",1068,17.927499,609.757507,72.807502,180.054992,816.244995,30.154544,5.4727272,31.363636,0,133.727279,-33.09073027,119.8149835
"spp202",1081,22.204999,669.599975,72.917503,183.527496,969.132507,30.6090911,5.3060607,54.515151,0,178.575759,-33.34127146,117.6384722
"spp202",1065,15.284999,576.42749,70.275001,120.717498,860.984985,31.3714294,4.9057144,46.857143,0,143.971435,-32.94333183,118.2291378
"spp202",1067,15.42,556.67749,73.9375,203.470001,870.794982,30.9111114,5.1416667,34.583332,0,131.055557,-33.04337913,119.2859147
"spp202",1067,15.42,556.67749,73.9375,203.470001,870.794982,30.9111114,5.1416667,34.583332,0,131.055557,-33.04337913,119.2859147
"spp202",1049,47.044998,761.950012,71.782501,154.732498,812.527526,31.0972229,5.0416667,36.75,0,145.361114,-32.63955001,119.8692426
"spp202",1063,26.212499,813.902526,77.985,215.809997,999.434997,31.0303039,5.0060607,63.424243,0,224.333328,-32.83617752,117.1742815
"spp202",1048,21.024999,525.034973,73.832496,151.684997,960.585021,32.05484,4.919355,38.774192,0,133.806457,-32.59243435,119.3422405
"spp202",1048,21.024999,525.034973,73.832496,151.684997,960.585021,32.05484,4.919355,38.774192,0,133.806457,-32.59243435,119.3422405
"spp202",1047,17.362499,515.082519,75.752502,164.1875,981.474975,32.6157897,4.6763156,42,0,134.026321,-32.54354434,118.8156813
"spp202",1046,15.779999,511.755004,66.957496,113.027496,936.257507,32.3441162,4.7911766,48.735294,0,143.941177,-32.49288277,118.2895809
"spp202",1063,26.212499,813.902526,77.985,215.809997,999.434997,31.0303039,5.0060607,63.424243,0,224.333328,-32.83617752,117.1742815
"spp202",1064,19.702499,682.210021,74.8675,176.992492,932.712524,31.1305541,4.9222221,53.527778,0,161.27777,-32.89064153,117.7014616
"spp202",1098,22.3325,925.04248,79.084999,278.91751,1057.21997,29.4542846,5.3428569,59,0,235.085708,-33.73735782,117.0436644
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",1115,21.767499,891.549987,74.3525,206.872497,950.142517,27.9411773,5.9617645,50.382354,0,223.882354,-34.24399474,117.5109818
"spp202",1115,21.767499,891.549987,74.3525,206.872497,950.142517,27.9411773,5.9617645,50.382354,0,223.882354,-34.24399474,117.5109818
"spp202",1101,16.43,595.994995,73.032501,170.272506,913.270019,28.6,5.5837837,37.675674,0,140.216217,-33.89704195,118.6391215
"spp202",1098,22.3325,925.04248,79.084999,278.91751,1057.21997,29.4542846,5.3428569,59,0,235.085708,-33.73735782,117.0436644
"spp202",1100,17.5275,678.002502,78.037498,173.955001,915.905029,29.0454559,5.5424243,45,0,145.393936,-33.84560641,118.1068054
"spp202",1101,16.43,595.994995,73.032501,170.272506,913.270019,28.6,5.5837837,37.675674,0,140.216217,-33.89704195,118.6391215
"spp202",1082,17.612499,588.914978,69.542503,136.059997,882.65747,30.2810821,5.162162,46.189189,0,147.48648,-33.39422801,118.1682145
"spp202",1098,22.3325,925.04248,79.084999,278.91751,1057.21997,29.4542846,5.3428569,59,0,235.085708,-33.73735782,117.0436644
"spp202",1099,23.215,800.887512,77.782501,229.720001,1024.502441,29.2729736,5.3891891,53.054054,0,193.513519,-33.79237729,117.574981
"spp202",1098,22.3325,925.04248,79.084999,278.91751,1057.21997,29.4542846,5.3428569,59,0,235.085708,-33.73735782,117.0436644
"spp202",1083,13.927499,585.432495,73.147499,218.619995,867.91748,30.1212127,5.2969696,38.272727,0,133.030303,-33.44539947,118.6984427
"spp202",1083,13.927499,585.432495,73.147499,218.619995,867.91748,30.1212127,5.2969696,38.272727,0,133.030303,-33.44539947,118.6984427
"spp202",1081,22.204999,669.599975,72.917503,183.527496,969.132507,30.6090911,5.3060607,54.515151,0,178.575759,-33.34127146,117.6384722
"spp202",1079,22.692499,1005.155029,71.702499,201.770004,1011.494995,30.4810821,4.3729728,72.810813,0,341.756744,-33.23001579,116.5805092
"spp202",1083,13.927499,585.432495,73.147499,218.619995,867.91748,30.1212127,5.2969696,38.272727,0,133.030303,-33.44539947,118.6984427
"spp202",1080,21.532499,859.267517,79.767501,252.117492,1069.592529,30.6085723,5.1657142,61.542858,42,214.085708,-33.28653298,117.1092319
"spp202",1083,13.927499,585.432495,73.147499,218.619995,867.91748,30.1212127,5.2969696,38.272727,0,133.030303,-33.44539947,118.6984427
"spp202",1079,22.692499,1005.155029,71.702499,201.770004,1011.494995,30.4810821,4.3729728,72.810813,0,341.756744,-33.23001579,116.5805092
"spp202",1083,13.927499,585.432495,73.147499,218.619995,867.91748,30.1212127,5.2969696,38.272727,0,133.030303,-33.44539947,118.6984427
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",882,22.392499,494.122497,76.690002,357.722503,1183.902465,35.5057128,7.4485717,75.371429,0,228.65715,-29.46599494,115.5677323
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp202",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp202",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp202",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",1047,17.362499,515.082519,75.752502,164.1875,981.474975,32.6157897,4.6763156,42,0,134.026321,-32.54354434,118.8156813
"spp202",1100,17.5275,678.002502,78.037498,173.955001,915.905029,29.0454559,5.5424243,45,0,145.393936,-33.84560641,118.1068054
"spp202",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp202",998,23.8225,456.359985,73,178.957504,1011.30249,33.8176483,5.4352939,57.176471,0,156.029418,-31.48758337,117.3663838
"spp202",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp202",1024,26.254999,532.53247,76.294998,229.142501,1053.260009,33.3117645,4.9176471,62.382354,0,180,-31.9367364,117.3028515
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",1023,35.052501,683.505004,73.962501,207.190002,1097.597534,33.6657135,4.8914287,70.942855,0,255.142852,-31.88104764,116.7802445
"spp202",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp202",1023,35.052501,683.505004,73.962501,207.190002,1097.597534,33.6657135,4.8914287,70.942855,0,255.142852,-31.88104764,116.7802445
"spp202",998,23.8225,456.359985,73,178.957504,1011.30249,33.8176483,5.4352939,57.176471,0,156.029418,-31.48758337,117.3663838
"spp202",998,23.8225,456.359985,73,178.957504,1011.30249,33.8176483,5.4352939,57.176471,0,156.029418,-31.48758337,117.3663838
"spp202",1024,26.254999,532.53247,76.294998,229.142501,1053.260009,33.3117645,4.9176471,62.382354,0,180,-31.9367364,117.3028515
"spp202",1044,21.02,636.030029,76.514999,193.255004,957.830017,32.2648651,4.9297298,64.648651,0,202.48648,-32.38625667,117.2388193
"spp202",996,28.5125,679.794982,72.132499,228.330001,1126.60498,33.4257141,6.1799999,76.400001,0,318.228576,-31.37498867,116.3256945
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp202",996,28.5125,679.794982,72.132499,228.330001,1126.60498,33.4257141,6.1799999,76.400001,0,318.228576,-31.37498867,116.3256945
"spp202",998,23.8225,456.359985,73,178.957504,1011.30249,33.8176483,5.4352939,57.176471,0,156.029418,-31.48758337,117.3663838
"spp202",996,28.5125,679.794982,72.132499,228.330001,1126.60498,33.4257141,6.1799999,76.400001,0,318.228576,-31.37498867,116.3256945
"spp202",998,23.8225,456.359985,73,178.957504,1011.30249,33.8176483,5.4352939,57.176471,0,156.029418,-31.48758337,117.3663838
"spp202",996,28.5125,679.794982,72.132499,228.330001,1126.60498,33.4257141,6.1799999,76.400001,0,318.228576,-31.37498867,116.3256945
"spp202",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp202",999,24.497499,434.037506,69.065002,175.027496,985.957519,33.55,5.1722221,49.916667,45,135.166671,-31.5412614,117.887477
"spp202",998,23.8225,456.359985,73,178.957504,1011.30249,33.8176483,5.4352939,57.176471,0,156.029418,-31.48758337,117.3663838
"spp202",996,28.5125,679.794982,72.132499,228.330001,1126.60498,33.4257141,6.1799999,76.400001,0,318.228576,-31.37498867,116.3256945
"spp203",1111,22.18,1468.83496,71.964996,215.550003,959.960021,26.4558837,8.2941177,76,0,516,-34.01200704,115.3805928
"spp203",1111,22.18,1468.83496,71.964996,215.550003,959.960021,26.4558837,8.2941177,76,0,516,-34.01200704,115.3805928
"spp203",1100,17.5275,678.002502,78.037498,173.955001,915.905029,29.0454559,5.5424243,45,0,145.393936,-33.84560641,118.1068054
"spp203",1111,22.18,1468.83496,71.964996,215.550003,959.960021,26.4558837,8.2941177,76,0,516,-34.01200704,115.3805928
"spp203",1118,17.58633,841.269775,79.798561,317.690643,964.920837,27.1115386,6.8153846,40.653846,0,206.576919,-34.39910923,119.1142262
"spp203",1118,17.58633,841.269775,79.798561,317.690643,964.920837,27.1115386,6.8153846,40.653846,0,206.576919,-34.39910923,119.1142262
"spp203",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp203",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp203",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp203",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp203",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp203",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp203",1118,17.58633,841.269775,79.798561,317.690643,964.920837,27.1115386,6.8153846,40.653846,0,206.576919,-34.39910923,119.1142262
"spp203",1117,16.272727,816.184326,77.252525,264.025238,938.454528,26.6970581,6.3117645,40.382354,0,176.382354,-34.34920884,118.5793248
"spp203",1123,23.555,1860.369995,65.830001,170.372497,1071.540039,26.1411773,6.8088233,63.294116,0,492.647064,-34.58315268,116.3759707
"spp203",1126,27.9925,1089.339965,74.660003,255.122497,1050.287475,25.5705886,6.9970588,47.970588,0,292,-34.7499543,117.982506
"spp203",1126,27.9925,1089.339965,74.660003,255.122497,1050.287475,25.5705886,6.9970588,47.970588,0,292,-34.7499543,117.982506
"spp203",1126,27.9925,1089.339965,74.660003,255.122497,1050.287475,25.5705886,6.9970588,47.970588,0,292,-34.7499543,117.982506
"spp203",1126,27.9925,1089.339965,74.660003,255.122497,1050.287475,25.5705886,6.9970588,47.970588,0,292,-34.7499543,117.982506
"spp203",1126,27.9925,1089.339965,74.660003,255.122497,1050.287475,25.5705886,6.9970588,47.970588,0,292,-34.7499543,117.982506
"spp203",1126,27.9925,1089.339965,74.660003,255.122497,1050.287475,25.5705886,6.9970588,47.970588,0,292,-34.7499543,117.982506
"spp204",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp204",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp204",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp204",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp204",945,38.417499,395.48001,61.717498,143.382507,772.297485,34.5911773,4.7176471,41.764705,0,115.264709,-30.74459158,119.0446952
"spp204",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp204",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp204",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp204",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp205",882,22.392499,494.122497,76.690002,357.722503,1183.902465,35.5057128,7.4485717,75.371429,0,228.65715,-29.46599494,115.5677323
"spp205",912,14.3175,398.744995,74.802497,134.752502,1182.362548,35.3151519,6.1121212,62.393939,0,165.575759,-30.03094065,116.5251987
"spp205",883,17.097499,415.127502,70.017501,112.480003,985.530029,36.05,6.6058822,64.529411,0,168.882354,-29.52556414,116.0789485
"spp205",913,16.829999,398.607513,69.014999,117.682502,1064.430053,35.3625,5.95,57.75,0,145.65625,-30.08733369,117.039373
"spp205",912,14.3175,398.744995,74.802497,134.752502,1182.362548,35.3151519,6.1121212,62.393939,0,165.575759,-30.03094065,116.5251987
